SQLDATE,YEAR,MonthYear,Actor1Name,Actor1Type1Code,Actor2Name,Actor2Type1Code,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
20250112,2025,202501,THE AU,IGO,TERRORIST,UAF,111,111,11,3,-2.0,10,1,10,-6.71140939597315,1,Benin,BN,BN,9.5,2.25,http://french.china.org.cn/foreign/txt/2025-01/12/content_117659412.htm
20250112,2025,202501,TERRORIST,UAF,BENIN,,190,190,19,4,-10.0,10,1,10,-6.71140939597315,1,Benin,BN,BN,9.5,2.25,http://french.china.org.cn/foreign/txt/2025-01/12/content_117659412.htm
20250112,2025,202501,POLICE,COP,BENIN,,173,173,17,4,-5.0,4,1,4,-3.77358490566037,1,Benin,BN,BN,9.5,2.25,https://dailypost.ng/2025/01/12/house-wife-arrested-for-allegedly-inflicting-injury-on-minors-private-part/
20250112,2025,202501,ECOWAS,IGO,BENIN,,51,51,5,1,3.4,5,1,5,-2.97619047619047,1,Benin,BN,BN,9.5,2.25,https://punchng.com/ecowas-condemns-deadly-attacks-in-benin-expresses-solidarity/
20250112,2025,202501,ECOWAS,IGO,BENIN,,111,111,11,3,-2.0,10,1,10,-2.97619047619047,1,Benin,BN,BN,9.5,2.25,https://punchng.com/ecowas-condemns-deadly-attacks-in-benin-expresses-solidarity/
20250112,2025,202501,ECOWAS,IGO,GOVERNMENT,GOV,18,18,1,1,3.4,5,1,5,-2.97619047619047,1,Benin,BN,BN,9.5,2.25,https://punchng.com/ecowas-condemns-deadly-attacks-in-benin-expresses-solidarity/
20250112,2025,202501,ECOWAS,IGO,GOVERNMENT,GOV,51,51,5,1,3.4,10,1,10,-2.97619047619047,1,Benin,BN,BN,9.5,2.25,https://punchng.com/ecowas-condemns-deadly-attacks-in-benin-expresses-solidarity/
20250112,2025,202501,ECONOMIC COMMUNITY OF WEST AFRICAN STATES,IGO,BENIN,,111,111,11,3,-2.0,10,1,10,-2.97619047619047,1,Benin,BN,BN,9.5,2.25,https://punchng.com/ecowas-condemns-deadly-attacks-in-benin-expresses-solidarity/
20250112,2025,202501,ECONOMIC COMMUNITY OF WEST AFRICAN STATES,IGO,ARMED MEN,UAF,111,111,11,3,-2.0,10,1,10,-2.97619047619047,1,Benin,BN,BN,9.5,2.25,https://punchng.com/ecowas-condemns-deadly-attacks-in-benin-expresses-solidarity/
20250112,2025,202501,AL QAEDA,IMG,BENIN,,190,190,19,4,-10.0,10,1,10,-7.09219858156028,1,Benin,BN,BN,9.5,2.25,https://fr.apanews.net/news/benin-la-cedeao-condamne-une-attaque-meurtriere-dans-le-nord-du-pays/
20250112,2025,202501,COTONOU,,MAYOR,GOV,40,40,4,1,1.0,10,1,10,1.82926829268293,1,Benin,BN,BN,9.5,2.25,https://www.bahianoticias.com.br/noticia/300229-prefeito-bruno-reis-encerra-visita-ao-benin-com-avancos-em-cooperacao-cultural-e-comercial
20250112,2025,202501,MAYOR,GOV,COTONOU,,40,40,4,1,1.0,10,1,10,1.82926829268293,1,Benin,BN,BN,9.5,2.25,https://www.bahianoticias.com.br/noticia/300229-prefeito-bruno-reis-encerra-visita-ao-benin-com-avancos-em-cooperacao-cultural-e-comercial
20250112,2025,202501,BENIN,,MINIST,GOV,46,46,4,1,7.0,10,1,10,2.09059233449477,1,Benin,BN,BN,9.5,2.25,https://www.correio24horas.com.br/minha-bahia/casa-do-benin-sera-revitalizada-com-parceria-entre-prefeitura-de-salvador-e-pais-africano-0125
20250112,2025,202501,ECOWAS,IGO,ARAB LEAGUE,IGO,51,51,5,1,3.4,10,1,10,-2.5089605734767,1,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/01/attaque-meurtriere-au-benin-la-cedeao-reitere-sa-solidarite-au-gouvernement-et-lance-un-appel/
20250112,2025,202501,ECOWAS,IGO,TERRORIST,UAF,111,111,11,3,-2.0,10,1,10,-4.46428571428571,1,Benin,BN,BN,9.5,2.25,http://french.china.org.cn/foreign/txt/2025-01/13/content_117659593.htm
20250112,2025,202501,KINGDOM,GOV,MILITARY,MIL,40,40,4,1,1.0,10,1,10,-1.38376383763838,4,"Bariba, Benin (general), Benin",BN,BN00,8.5837,1.69022,https://pmnewsnigeria.com/2025/01/12/borgu-northern-nigeria-and-yoruba-history/
20250112,2025,202501,,,BENIN,,190,190,19,4,-10.0,2,1,2,-7.71084337349398,4,"Karimama, Alibori, Benin",BN,BN07,12.0691,3.18405,https://thepeninsulaqatar.com/article/12/01/2025/al-qaeda-linked-militant-group-claims-deadly-benin-attack
20250112,2025,202501,TOGO,,BENIN,,190,190,19,4,-10.0,6,1,6,-7.71084337349398,4,"Karimama, Alibori, Benin",BN,BN07,12.0691,3.18405,https://thepeninsulaqatar.com/article/12/01/2025/al-qaeda-linked-militant-group-claims-deadly-benin-attack
20250112,2025,202501,ABU DHABI,,BENIN,,195,195,19,4,-10.0,3,1,3,-13.3928571428572,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,https://www.bignewsnetwork.com/news/274934534/uae-condemns-terrorist-attack-on-military-site-in-benin
20250112,2025,202501,ABU DHABI,,TERRORIST,UAF,18,18,1,1,3.4,3,1,3,-13.3928571428572,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,https://www.bignewsnetwork.com/news/274934534/uae-condemns-terrorist-attack-on-military-site-in-benin
20250112,2025,202501,BURKINA FASO,,BENINESE,,190,190,19,4,-10.0,2,1,2,-7.71084337349398,4,"Karimama, Alibori, Benin",BN,BN07,12.0691,3.18405,https://thepeninsulaqatar.com/article/12/01/2025/al-qaeda-linked-militant-group-claims-deadly-benin-attack
20250112,2025,202501,,,BENIN,,42,42,4,1,1.9,10,1,10,3.84615384615385,4,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://tv.guardian.ng/celebrating-benins-vodun-heritage/
20250112,2025,202501,BRAZIL,,RELIGION,,51,51,5,1,3.4,1,1,1,-1.52439024390244,4,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://www.africanews.com/2025/01/12/benin-celebrates-vodun-to-reclaim-cultural-identity/
20250112,2025,202501,RELIGION,,BENIN,,42,42,4,1,1.9,8,1,8,-1.52439024390244,4,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://www.africanews.com/2025/01/12/benin-celebrates-vodun-to-reclaim-cultural-identity/
20250112,2025,202501,MINIST OF FOREIGN AFFAIRS,GOV,QATAR,,10,10,1,1,0.0,2,1,2,-10.4651162790698,1,Benin,BN,BN,9.5,2.25,https://www.qatar-tribune.com/article/158122/latest-news/qatar-strongly-condemns-attack-in-benin
20250112,2025,202501,BENIN,,RELIGION,,43,43,4,1,2.8,8,1,8,-1.52439024390244,4,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://www.africanews.com/2025/01/12/benin-celebrates-vodun-to-reclaim-cultural-identity/
20250112,2025,202501,BENIN,,RELIGION,,51,51,5,1,3.4,3,1,3,-1.52439024390244,4,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://www.africanews.com/2025/01/12/benin-celebrates-vodun-to-reclaim-cultural-identity/
20250112,2025,202501,BRAZIL,,RELIGION,,51,51,5,1,3.4,1,1,1,-1.52439024390244,4,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://www.africanews.com/2025/01/12/benin-celebrates-vodun-to-reclaim-cultural-identity/
20250112,2025,202501,UNITED STATES,,BENIN,,10,10,1,1,0.0,1,1,1,-0.355871886121001,1,Benin,BN,BN,9.5,2.25,https://www.thenews.com.pk/latest/1271558-struggling-djimon-hounsou-calls-out-hollywood-pay-gap-im-underpaid
20250112,2025,202501,BENIN,,,,12,12,1,1,-0.4,4,1,4,3.25077399380805,4,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://www.jamaicaobserver.com/2025/01/12/benins-women-pillars-voodoo-celebrations/
20250112,2025,202501,BENIN,,,,10,10,1,1,0.0,5,1,5,3.25077399380805,4,"Ouidah, Atlantique, Benin",BN,BN09,6.36307,2.08506,https://www.jamaicaobserver.com/2025/01/12/benins-women-pillars-voodoo-celebrations/
20250112,2025,202501,BENIN,,,,72,72,7,2,8.3,2,1,2,-7.22891566265062,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,http://www.businessghana.com/site/news/politics/320887/Beninese-army-suffers-
20250112,2025,202501,BENIN,,,,154,154,15,4,-7.2,5,1,5,-7.22891566265062,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,http://www.businessghana.com/site/news/politics/320887/Beninese-army-suffers-
20250112,2025,202501,BENIN,,,,190,190,19,4,-10.0,2,1,2,-7.22891566265062,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,http://www.businessghana.com/site/news/politics/320887/Beninese-army-suffers-
20250112,2025,202501,REUTERS,MED,,,72,72,7,2,8.3,3,1,3,-7.22891566265062,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,http://www.businessghana.com/site/news/politics/320887/Beninese-army-suffers-
20250112,2025,202501,REUTERS,MED,,,190,190,19,4,-10.0,3,1,3,-7.22891566265062,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,http://www.businessghana.com/site/news/politics/320887/Beninese-army-suffers-
20250112,2025,202501,PROTESTANT,,,,40,40,4,1,1.0,10,1,10,-7.31707317073171,1,Benin,BN,BN,9.5,2.25,https://afropages.fr/la-nouvelle-tribune/attaque-terroriste-au-benin-leglise-protestante-envoie-un-message-au-fds
20250112,2025,202501,ACTOR,ELI,,,10,10,1,1,0.0,3,1,3,-0.58027079303675,1,Benin,BN,BN,9.5,2.25,https://www.cinemablend.com/movies/oscar-nominee-djimon-hounsou-real-about-financial-struggles-diversity-equity-hollywood
20250112,2025,202501,BENIN,,,,30,30,3,1,4.0,2,1,2,-3.44827586206897,1,Benin,BN,BN,9.5,2.25,https://nairametrics.com/2025/01/12/tcn-explains-power-disruptions-in-lagos-dismisses-grid-collapse-rumour/
20250112,2025,202501,ULTRA ORTHODOX,,,,120,120,12,3,-4.0,10,1,10,3.73831775700934,1,Benin,BN,BN,9.5,2.25,https://www.ynet.co.il/judaism/article/rywrxkwpkg
20250112,2025,202501,AFRICA,,BELGIUM,,43,43,4,1,2.8,6,1,6,4.04761904761905,1,Benin,BN,BN,9.5,2.25,http://www.businessghana.com/site/news/business/320880/Brussels-Airlines-appoints-Ilse-Adriaen-as-Country-Manager
20250112,2025,202501,BELGIUM,,AFRICA,,42,42,4,1,1.9,6,1,6,4.04761904761905,1,Benin,BN,BN,9.5,2.25,http://www.businessghana.com/site/news/business/320880/Brussels-Airlines-appoints-Ilse-Adriaen-as-Country-Manager
20250112,2025,202501,NORTH WEST,,BENIN,,190,190,19,4,-10.0,10,1,10,-7.31707317073171,1,Benin,BN,BN,9.5,2.25,https://afropages.fr/la-nouvelle-tribune/attaque-terroriste-au-benin-leglise-protestante-envoie-un-message-au-fds
20250112,2025,202501,BENIN,,NIGERIA,,10,10,1,1,0.0,4,1,4,-1.99203187250996,1,Benin,BN,BN,9.5,2.25,https://www.thisdaylive.com/index.php/2025/01/12/line-trippings-caused-saturdays-outage-no-grid-collapse-says-tcn/
20250112,2025,202501,FRANCE,,AFRICA,,75,75,7,2,7.0,1,1,1,-0.58027079303675,1,Benin,BN,BN,9.5,2.25,https://www.cinemablend.com/movies/oscar-nominee-djimon-hounsou-real-about-financial-struggles-diversity-equity-hollywood
20250112,2025,202501,FRANCE,,CHAD,,80,80,8,2,5.0,10,1,10,-4.4548651817116,4,"Nioro, Benin (general), Benin",BN,BN00,10.1966,1.5994,https://fr.allafrica.com/stories/202501120001.html
20250112,2025,202501,,,BENINESE,MIL,190,190,19,4,-10.0,6,1,6,-7.22891566265062,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,http://www.businessghana.com/site/news/politics/320887/Beninese-army-suffers-
20250112,2025,202501,,,NEWS AGENCY,MED,10,10,1,1,0.0,3,1,3,-7.22891566265062,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,http://www.businessghana.com/site/news/politics/320887/Beninese-army-suffers-
20250112,2025,202501,BENINESE,,BENIN,MIL,190,190,19,4,-10.0,2,1,2,-7.22891566265062,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,http://www.businessghana.com/site/news/politics/320887/Beninese-army-suffers-
20250112,2025,202501,BENINESE,,NEWS AGENCY,MED,10,10,1,1,0.0,2,1,2,-7.22891566265062,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,http://www.businessghana.com/site/news/politics/320887/Beninese-army-suffers-
20250112,2025,202501,BENIN,MIL,NEWS AGENCY,MED,13,13,1,1,0.4,2,1,2,-7.22891566265062,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,http://www.businessghana.com/site/news/politics/320887/Beninese-army-suffers-
20250112,2025,202501,BENIN,,NIGERIA,,84,84,8,2,7.0,8,1,8,-4.22919508867667,1,Benin,BN,BN,9.5,2.25,https://www.theguardian.com/world/2025/jan/12/return-looted-shipwreck-treasures-to-countries-of-origin-as-reparations-for-slavery-says-lawyer
20250112,2025,202501,LIBYA,,NIGERIA,,174,174,17,4,-5.0,1,1,1,-0.38277511961722,1,Benin,BN,BN,9.5,2.25,https://www.thisdaylive.com/index.php/2025/01/12/yusuf-tuggars-strategic-autonomy-and-nigerias-non-alignment-policy-beyond-the-dangerous-neighbourhood/
20250112,2025,202501,FRANCE,,AFRICA,,75,75,7,2,7.0,1,1,1,-0.58027079303675,1,Benin,BN,BN,9.5,2.25,https://www.cinemablend.com/movies/oscar-nominee-djimon-hounsou-real-about-financial-struggles-diversity-equity-hollywood
20250113,2025,202501,GHANA,,,,90,90,9,2,-2.0,1,1,1,4.52729693741677,1,Benin,BN,BN,9.5,2.25,https://www.ghanaweb.com/GhanaHomePage/business/It-s-a-game-changer-World-Bank-Veep-hails-impactful-SOCO-projects-1967106
20250113,2025,202501,MINISTRY,GOV,,,18,18,1,1,3.4,10,1,10,-13.3928571428572,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,https://www.singaporestar.com/news/274934534/uae-condemns-terrorist-attack-on-military-site-in-benin
20250113,2025,202501,BENIN,,,,110,110,11,3,-2.0,2,1,2,0.11286681715576,1,Benin,BN,BN,9.5,2.25,https://atlantablackstar.com/2025/01/12/djimon-hounsou-systemic-racism-struggles-financially/
20250113,2025,202501,BENIN,,,,51,51,5,1,3.4,10,1,10,0.96153846153846,1,Benin,BN,BN,9.5,2.25,https://levenementprecis.com/?p=91312
20250113,2025,202501,ECOWAS,IGO,,,110,110,11,3,-2.0,20,1,20,-7.53968253968254,1,Benin,BN,BN,9.5,2.25,http://malijet.com/actualite-sur-afrique/298347-la-cedeao-condamne-une-attaque-meurtriere-dans-le-nord-du-benin.html
20250113,2025,202501,BENIN,,,,190,190,19,4,-10.0,10,1,10,-3.73665480427047,1,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/01/unite-nationale-au-benin-une-solution-efficace-contre-lenracinement-du-terrorisme/
20250113,2025,202501,MINISTRY,GOV,,,18,18,1,1,3.4,10,1,10,-7.2,1,Benin,BN,BN,9.5,2.25,https://www.tag911.ae/news/local-news/uae-condemns-armed-attack-on-military-site-in-benin/
20250113,2025,202501,ECOWAS,IGO,,,32,32,3,1,4.5,10,1,10,-5.93220338983051,1,Benin,BN,BN,9.5,2.25,https://dailypost.ng/2025/01/13/ecowas-condemns-terror-attacks-in-northern-benin/
20250113,2025,202501,,,BENINESE,MIL,190,190,19,4,-10.0,5,1,5,-7.2,1,Benin,BN,BN,9.5,2.25,https://www.tag911.ae/news/local-news/uae-condemns-armed-attack-on-military-site-in-benin/
20250113,2025,202501,,,NEWS AGENCY,MED,10,10,1,1,0.0,3,1,3,-7.2,1,Benin,BN,BN,9.5,2.25,https://www.tag911.ae/news/local-news/uae-condemns-armed-attack-on-military-site-in-benin/
20250113,2025,202501,BENIN,,MINIST,GOV,40,40,4,1,1.0,10,1,10,2.94117647058823,1,Benin,BN,BN,9.5,2.25,https://levenementprecis.com/?p=91330
20250113,2025,202501,BENIN,,MINIST,GOV,46,46,4,1,7.0,8,1,8,2.94117647058823,1,Benin,BN,BN,9.5,2.25,https://levenementprecis.com/?p=91330
20250113,2025,202501,MINIST,GOV,BENIN,,40,40,4,1,1.0,10,1,10,2.94117647058823,1,Benin,BN,BN,9.5,2.25,https://levenementprecis.com/?p=91330
20250113,2025,202501,MINIST,GOV,BENIN,,46,46,4,1,7.0,10,1,10,2.94117647058823,1,Benin,BN,BN,9.5,2.25,https://levenementprecis.com/?p=91330
20250113,2025,202501,ECOWAS,IGO,AFRICA,,51,51,5,1,3.4,10,1,10,-1.57894736842105,1,Benin,BN,BN,9.5,2.25,https://newsghana.com.gh/ecowas-condemns-deadly-attack-in-benin-vows-stronger-counterterrorism-efforts/
20250113,2025,202501,ECOWAS,IGO,AFRICA,,190,190,19,4,-10.0,10,1,10,-1.57894736842105,1,Benin,BN,BN,9.5,2.25,https://newsghana.com.gh/ecowas-condemns-deadly-attack-in-benin-vows-stronger-counterterrorism-efforts/
20250113,2025,202501,ECONOMIC COMMUNITY OF WEST AFRICAN STATES,IGO,ARMED MEN,UAF,111,111,11,3,-2.0,10,1,10,-1.57894736842105,1,Benin,BN,BN,9.5,2.25,https://newsghana.com.gh/ecowas-condemns-deadly-attack-in-benin-vows-stronger-counterterrorism-efforts/
20250113,2025,202501,ARMED MEN,UAF,BENIN,,190,190,19,4,-10.0,10,1,10,-1.57894736842105,1,Benin,BN,BN,9.5,2.25,https://newsghana.com.gh/ecowas-condemns-deadly-attack-in-benin-vows-stronger-counterterrorism-efforts/
20250113,2025,202501,ECOWAS,IGO,BENIN,,111,111,11,3,-2.0,20,1,20,-7.53968253968254,1,Benin,BN,BN,9.5,2.25,http://malijet.com/actualite-sur-afrique/298347-la-cedeao-condamne-une-attaque-meurtriere-dans-le-nord-du-benin.html
20250113,2025,202501,ECOWAS,IGO,TERRORIST,UAF,111,111,11,3,-2.0,10,1,10,-6.73076923076923,1,Benin,BN,BN,9.5,2.25,http://french.china.org.cn/foreign/txt/2025-01/13/content_117659616.htm
20250113,2025,202501,BENINESE,,BENIN,MIL,190,190,19,4,-10.0,2,1,2,-7.2,1,Benin,BN,BN,9.5,2.25,https://www.tag911.ae/news/local-news/uae-condemns-armed-attack-on-military-site-in-benin/
20250113,2025,202501,BENIN,MIL,NEWS AGENCY,MED,13,13,1,1,0.4,2,1,2,-7.2,1,Benin,BN,BN,9.5,2.25,https://www.tag911.ae/news/local-news/uae-condemns-armed-attack-on-military-site-in-benin/
20250113,2025,202501,ECONOMIC COMMUNITY OF WEST AFRICAN STATES,IGO,BENIN,,111,111,11,3,-2.0,10,1,10,-5.93220338983051,1,Benin,BN,BN,9.5,2.25,https://dailypost.ng/2025/01/13/ecowas-condemns-terror-attacks-in-northern-benin/
20250113,2025,202501,BENIN,,MINIST,GOV,46,46,4,1,7.0,2,1,2,2.94117647058823,1,Benin,BN,BN,9.5,2.25,https://levenementprecis.com/?p=91330
20250113,2025,202501,ABU DHABI,,BENIN,,195,195,19,4,-10.0,3,1,3,-13.6363636363636,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,https://www.latestly.com/agency-news/world-news-uae-condemns-terrorist-attack-on-military-site-in-benin-6560361.html
20250113,2025,202501,ABU DHABI,,TERRORIST,UAF,18,18,1,1,3.4,3,1,3,-13.6363636363636,5,"Alibori, Alibori, Benin",BN,BN07,11.3333,2.91667,https://www.latestly.com/agency-news/world-news-uae-condemns-terrorist-attack-on-military-site-in-benin-6560361.html
20250113,2025,202501,ECOWAS,IGO,,,20,20,2,1,3.0,10,1,10,-3.1055900621118,4,"Karimama, Alibori, Benin",BN,BN07,12.0691,3.18405,https://connectionivoirienne.net/2025/01/13/attaque-terroriste-au-benin-une-cooperation-aes-cedeao-necessaire-pour-contrer-la-menace-des-mouvements-djihadistes-observateurs/
20250113,2025,202501,CITIZEN,CVL,,,1041,104,10,3,-5.0,5,1,5,-3.23834196891191,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202501130576.html
20250113,2025,202501,BENIN,,,,10,10,1,1,0.0,2,1,2,-3.65448504983388,1,Benin,BN,BN,9.5,2.25,https://afriquinfos.com/washington-eclaire-sur-les-conditions-du-crash-dun-helico-de-lafricom-fin-2024-au-benin/
20250113,2025,202501,FRANCE,MIL,,,60,60,6,2,6.0,2,1,2,-3.65448504983388,1,Benin,BN,BN,9.5,2.25,https://afriquinfos.com/washington-eclaire-sur-les-conditions-du-crash-dun-helico-de-lafricom-fin-2024-au-benin/
20250113,2025,202501,INSURGENCY,REB,,,30,30,3,1,4.0,10,1,10,-2.51107828655834,1,Benin,BN,BN,9.5,2.25,https://thenewsnigeria.com.ng/2025/01/13/the-bat-presidential-media-chat/
20250113,2025,202501,TRAVELER,CVL,,,42,42,4,1,1.9,2,1,2,-3.23834196891191,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202501130576.html
20250113,2025,202501,ECOWAS,IGO,,,84,84,8,2,7.0,10,1,10,-7.91139240506332,1,Benin,BN,BN,9.5,2.25,https://www.africatopsuccess.com/la-cedeao-condamne-une-attaque-meurtriere-au-nord-du-benin/
20250113,2025,202501,KENYA,,,,111,111,11,3,-2.0,10,1,10,-4.91803278688525,1,Benin,BN,BN,9.5,2.25,https://www.africatopsuccess.com/page/2826/
20250113,2025,202501,PRIEST,,,,10,10,1,1,0.0,10,1,10,-3.04182509505703,1,Benin,BN,BN,9.5,2.25,https://www.africatopsuccess.com/benin-le-fa-recommande-le-maintien-de-patrice-talon-au-pouvoir/
20250113,2025,202501,CITIZEN,CVL,,,51,51,5,1,3.4,10,1,10,-8.18713450292397,1,Benin,BN,BN,9.5,2.25,https://icilome.com/2025/01/terrorisme-la-reaction-timide-de-la-cedeao-dechaine-les-commentaires/
20250113,2025,202501,MILITARY,MIL,,,90,90,9,2,-2.0,10,1,10,-6.08108108108108,1,Benin,BN,BN,9.5,2.25,https://www.prensa-latina.cu/2025/01/13/condena-cedeao-ataques-que-dejaron-30-militares-muertos-en-benin/
20250113,2025,202501,MILITARY,MIL,,,190,190,19,4,-10.0,10,1,10,-3.73626373626374,1,Benin,BN,BN,9.5,2.25,http://www.fides.org/it/news/75896-AFRICA_BENIN_I_Vescovi_esprimono_i_loro_dolore_per_i_militari_uccisi_ne_recente_assalto_jihadista
20250113,2025,202501,BISHOP,,,,12,12,1,1,-0.4,10,1,10,-3.73626373626374,1,Benin,BN,BN,9.5,2.25,http://www.fides.org/it/news/75896-AFRICA_BENIN_I_Vescovi_esprimono_i_loro_dolore_per_i_militari_uccisi_ne_recente_assalto_jihadista
20250113,2025,202501,MINISTRY,GOV,,,20,20,2,1,3.0,10,1,10,-3.71660859465737,1,Benin,BN,BN,9.5,2.25,https://defimedia.info/metapneumovirus-humain-le-ministere-de-la-sante-met-laccent-sur-la-prevention
20250113,2025,202501,MINISTRY,GOV,,,40,40,4,1,1.0,10,1,10,-3.71660859465737,1,Benin,BN,BN,9.5,2.25,https://defimedia.info/metapneumovirus-humain-le-ministere-de-la-sante-met-laccent-sur-la-prevention
20250113,2025,202501,MILITARY,MIL,,,20,20,2,1,3.0,10,1,10,0.35714285714286,1,Benin,BN,BN,9.5,2.25,https://www.leconomistemaghrebin.com/2025/01/13/classement-forces-militaires-2025-tunisie-afrique/
20250113,2025,202501,TERRORIST,UAF,,,180,180,18,4,-9.0,10,1,10,-3.36842105263158,1,Benin,BN,BN,9.5,2.25,https://www.dw.com/fr/b%C3%A9nin-gsim-al-qa%C3%AFda-attaque-terroriste-les-d%C3%A9mocrates-ir%C3%A9n%C3%A9-agossa/a-71281952
20250113,2025,202501,TOURIST,CVL,,,110,110,11,3,-2.0,10,1,10,4.47154471544715,1,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202501130024.html
20250113,2025,202501,BENIN,,,,18,18,1,1,3.4,4,1,4,-0.67796610169491,1,Benin,BN,BN,9.5,2.25,https://www.afrik.com/soglo-talon-dialogue-a-ouidah-sur-securite-et-patrimoine-culturel
20250113,2025,202501,FRENCH,MIL,,,60,60,6,2,6.0,4,1,4,-3.65448504983388,1,Benin,BN,BN,9.5,2.25,https://afriquinfos.com/washington-eclaire-sur-les-conditions-du-crash-dun-helico-de-lafricom-fin-2024-au-benin/
20250113,2025,202501,EPISCOPAL,,,,120,120,12,3,-4.0,10,1,10,-3.20366132723112,1,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202501130562.html
20250113,2025,202501,BISHOP,,,,18,18,1,1,3.4,10,1,10,-3.20366132723112,1,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202501130562.html
20250113,2025,202501,BISHOP,,,,180,180,18,4,-9.0,20,1,10,-3.20366132723112,1,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202501130562.html
20250113,2025,202501,ACTOR,ELI,,,110,110,11,3,-2.0,10,1,10,-0.624219725343321,1,Benin,BN,BN,9.5,2.25,https://laverdadnoticias.com/espectaculos/famoso-actor-de-hollywood-enfrenta-crisis-economica-20250113
20250113,2025,202501,,,BENIN,,43,43,4,1,2.8,5,1,5,8.6734693877551,1,Benin,BN,BN,9.5,2.25,https://nowgrenada.com/2025/01/hon-joseph-andall-concludes-visit-to-benin-joins-pm-in-china/
20250113,2025,202501,NIGERIA,,COMPANY,BUS,10,10,1,1,0.0,2,1,2,-4.02930402930403,1,Benin,BN,BN,9.5,2.25,https://www.thecable.ng/ive-since-learned-there-was-no-collapse-peter-obi-retracts-comment-on-national-grid/
20250113,2025,202501,ACTOR,ELI,BENIN,,111,111,11,3,-2.0,4,1,4,-0.98522167487685,1,Benin,BN,BN,9.5,2.25,https://www.nme.com/news/film/djimon-hounsou-struggling-to-make-a-living-3828340
20250113,2025,202501,ACTOR,ELI,BENIN,,1712,171,17,4,-9.2,4,1,4,-0.98522167487685,1,Benin,BN,BN,9.5,2.25,https://www.nme.com/news/film/djimon-hounsou-struggling-to-make-a-living-3828340
20250113,2025,202501,ACTOR,ELI,SOFIA,,111,111,11,3,-2.0,6,1,6,-0.98522167487685,1,Benin,BN,BN,9.5,2.25,https://www.nme.com/news/film/djimon-hounsou-struggling-to-make-a-living-3828340
20250113,2025,202501,ACTOR,ELI,SOFIA,,1712,171,17,4,-9.2,6,1,6,-0.98522167487685,1,Benin,BN,BN,9.5,2.25,https://www.nme.com/news/film/djimon-hounsou-struggling-to-make-a-living-3828340
20250113,2025,202501,WORLD BANK,IGO,PRESIDENT,GOV,51,51,5,1,3.4,10,1,10,3.29861111111112,1,Benin,BN,BN,9.5,2.25,https://www.graphic.com.gh/business/business-news/world-bank-vice-president-hails-soco-project-as-a-game-changer.html
20250113,2025,202501,BENIN,,BISHOP,,111,111,11,3,-2.0,10,1,10,-1.64319248826291,1,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/01/rasalao-benin-plaide-pour-la-manipulation-des-armes-par-les-professionnels/
20250113,2025,202501,TRAVELER,CVL,NIGERIA,,42,42,4,1,1.9,8,1,8,-3.23834196891191,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202501130576.html
20250113,2025,202501,AL QAEDA,IMG,BENIN,,190,190,19,4,-10.0,10,1,10,-6.41891891891892,1,Benin,BN,BN,9.5,2.25,https://www.maliweb.net/cedeao/la-cedeao-condamne-une-attaque-meurtriere-dans-le-nord-du-benin-3090741.html
